id,concept,concept_type,concept_source,concept_id,is_cc,show_mrsa,show_vre,show_3gcr,show_carb_r,show_coli_r
1297,Fonsecaea,genus,MycoBank,8264,f,f,f,f,f,f
1207,Fonsecaea pedrosoi,species,MycoBank,253857,f,f,f,f,f,f
1761,Francisella,genus,LPSN,genus/francisella,f,f,f,f,f,f
467,Francisella tularensis,species,LPSN,species/francisella-tularensis,f,f,f,f,f,f
846,Fusarium,genus,MycoBank,8284,f,f,f,f,f,f
931,Fusarium chlamydosporum,species,MycoBank,260522,f,f,f,f,f,f
2696,Fusarium culmorum,species,MycoBank,196997,f,f,f,f,f,f
308,Fusarium graminearum,species,MycoBank,200256,f,f,f,f,f,f
2960,Fusarium incarnatum,species,MycoBank,231142,f,f,f,f,f,f
1045,Fusarium javanicum,species,MycoBank,231015,f,f,f,f,f,f
301,Fusarium oxysporum,species,MycoBank,218372,f,f,f,f,f,f
1631,Fusarium poae,species,MycoBank,119380,f,f,f,f,f,f
694,Fusarium tricinctum,species,MycoBank,142388,f,f,f,f,f,f
205,Fusarium verticillioides,species,MycoBank,314223,f,f,f,f,f,f
1359,Fusobacterium,genus,LPSN,genus/fusobacterium,f,f,f,f,f,f
941,Fusobacterium canifelinum,species,LPSN,species/fusobacterium-canifelinum,f,f,f,f,f,f
662,Fusobacterium equinum,species,LPSN,species/fusobacterium-equinum,f,f,f,f,f,f
1534,Fusobacterium gonidiaformans,species,LPSN,species/fusobacterium-gonidiaformans,f,f,f,f,f,f
907,Fusobacterium mortiferum,species,LPSN,species/fusobacterium-mortiferum,f,f,f,f,f,f
1959,Fusobacterium naviforme,species,LPSN,species/fusobacterium-naviforme,f,f,f,f,f,f
504,Fusobacterium necrogenes,species,LPSN,species/fusobacterium-necrogenes,f,f,f,f,f,f
1165,Fusobacterium necrophorum,species,LPSN,species/fusobacterium-necrophorum,f,f,f,f,f,f
2945,Fusobacterium necrophorum fundiliforme,subspecies,LPSN,subspecies/fusobacterium-necrophorum-fundiliforme,f,f,f,f,f,f
1404,Fusobacterium necrophorum necrophorum,subspecies,LPSN,subspecies/fusobacterium-necrophorum-necrophorum,f,f,f,f,f,f
4,Fusobacterium nucleatum,species,LPSN,species/fusobacterium-nucleatum,f,f,f,f,f,f
1988,Fusobacterium nucleatum nucleatum,subspecies,LPSN,subspecies/fusobacterium-nucleatum-nucleatum,f,f,f,f,f,f
699,Fusobacterium nucleatum polymorphum,subspecies,LPSN,subspecies/fusobacterium-nucleatum-polymorphum,f,f,f,f,f,f
591,Fusobacterium periodonticum,species,LPSN,species/fusobacterium-periodonticum,f,f,f,f,f,f
3248,Fusobacterium plautii,species,LPSN,species/fusobacterium-plautii,f,f,f,f,f,f
2036,Fusobacterium russii,species,LPSN,species/fusobacterium-russii,f,f,f,f,f,f
1851,Fusobacterium ulcerans,species,LPSN,species/fusobacterium-ulcerans,f,f,f,f,f,f
125,Fusobacterium varium,species,LPSN,species/fusobacterium-varium,f,f,f,f,f,f
2989,Fusobacterium vincentii,species,LPSN,species/fusobacterium-vincentii,f,f,f,f,f,f
992,Gallicola,genus,LPSN,genus/gallicola,f,f,f,f,f,f
1435,Gallicola barnesae,species,LPSN,species/gallicola-barnesae,f,f,f,f,f,f
2797,Gamma-hemolytic streptococci,group,NeoIPC,67,f,f,f,f,f,f
2658,Gammainfluenzavirus influenzae,species,ICTV,202103960,f,f,f,f,f,f
1181,Gardnerella,genus,LPSN,genus/gardnerella,f,f,f,f,f,f
1226,Gardnerella vaginalis,species,LPSN,species/gardnerella-vaginalis,f,f,f,f,f,f
2003,Gemella,genus,LPSN,genus/gemella,f,f,f,f,f,f
3276,Gemella bergeri,species,LPSN,species/gemella-bergeri,f,f,f,f,f,f
1209,Gemella haemolysans,species,LPSN,species/gemella-haemolysans,f,f,f,f,f,f
1392,Gemella morbillorum,species,LPSN,species/gemella-morbillorum,f,f,f,f,f,f
1415,Gemella sanguinis,species,LPSN,species/gemella-sanguinis,f,f,f,f,f,f
1710,Geobacillus,genus,LPSN,genus/geobacillus,f,f,f,f,f,f
3033,Geobacillus kaustophilus,species,LPSN,species/geobacillus-kaustophilus,t,f,f,f,f,f
583,Geobacillus stearothermophilus,species,LPSN,species/geobacillus-stearothermophilus,f,f,f,f,f,f
3023,Geobacillus thermocatenulatus,species,LPSN,species/geobacillus-thermocatenulatus,t,f,f,f,f,f
929,Geobacillus thermodenitrificans,species,LPSN,species/geobacillus-thermodenitrificans,f,f,f,f,f,f
2111,Geotrichum,genus,MycoBank,8327,f,f,f,f,f,f
398,Geotrichum candidum,species,MycoBank,182997,f,f,f,f,f,f
3189,Gleimia europaea,species,LPSN,species/gleimia-europaea,t,f,f,f,f,f
1820,Glenosporella,genus,MycoBank,8336,f,f,f,f,f,f
102,Gliocladium,genus,MycoBank,8342,f,f,f,f,f,f
2572,Globicatella,genus,LPSN,genus/globicatella,f,f,f,f,f,f
80,Globicatella sanguinis,species,LPSN,species/globicatella-sanguinis,f,f,f,f,f,f
60,Globicatella sulfidifaciens,species,LPSN,species/globicatella-sulfidifaciens,f,f,f,f,f,f
3203,Glutamicibacter arilaitensis,species,LPSN,species/glutamicibacter-arilaitensis,t,f,f,f,f,f
3068,Glutamicibacter bergerei,species,LPSN,species/glutamicibacter-bergerei,t,f,f,f,f,f
3169,Glutamicibacter creatinolyticus,species,LPSN,species/glutamicibacter-creatinolyticus,t,f,f,f,f,f
3151,Glutamicibacter nicotianae,species,LPSN,species/glutamicibacter-nicotianae,t,f,f,f,f,f
3114,Glutamicibacter protophormiae,species,LPSN,species/glutamicibacter-protophormiae,t,f,f,f,f,f
3255,Glutamicibacter uratoxydans,species,LPSN,species/glutamicibacter-uratoxydans,t,f,f,f,f,f
608,Gordonia,genus,LPSN,genus/gordonia,t,f,f,f,f,f
2527,Gordonia bronchialis,species,LPSN,species/gordonia-bronchialis,t,f,f,f,f,f
2367,Gordonia otitidis,species,LPSN,species/gordonia-otitidis,t,f,f,f,f,f
727,Gordonia polyisoprenivorans,species,LPSN,species/gordonia-polyisoprenivorans,t,f,f,f,f,f
2539,Gordonia rubripertincta,species,LPSN,species/gordonia-rubripertincta,t,f,f,f,f,f
2146,Gordonia sputi,species,LPSN,species/gordonia-sputi,t,f,f,f,f,f
2465,Gordonia terrae,species,LPSN,species/gordonia-terrae,t,f,f,f,f,f
3074,Gottfriedia luciferensis,species,LPSN,species/gottfriedia-luciferensis,t,f,f,f,f,f
3185,Gracilibacillus dipsosauri,species,LPSN,species/gracilibacillus-dipsosauri,t,f,f,f,f,f
487,Granulicatella,genus,LPSN,genus/granulicatella,f,f,f,f,f,f
201,Granulicatella adiacens,species,LPSN,species/granulicatella-adiacens,f,f,f,f,f,f
99,Granulicatella elegans,species,LPSN,species/granulicatella-elegans,f,f,f,f,f,f
203,Graphium,genus,MycoBank,8398,f,f,f,f,f,f
2452,Grimontia,genus,LPSN,genus/grimontia,f,f,f,f,f,f
1270,Grimontia hollisae,species,LPSN,species/grimontia-hollisae,f,f,f,f,f,f
1304,Haemophilus,genus,LPSN,genus/haemophilus,f,f,f,t,t,t
2181,Haemophilus aegyptius,species,LPSN,species/haemophilus-aegyptius,f,f,f,t,t,t
2248,Haemophilus ducreyi,species,LPSN,species/haemophilus-ducreyi,f,f,f,t,t,t
2467,Haemophilus haemolyticus,species,LPSN,species/haemophilus-haemolyticus,f,f,f,t,t,t
1704,Haemophilus influenzae,species,LPSN,species/haemophilus-influenzae,f,f,f,t,t,t
2849,Haemophilus massiliensi,species,LPSN,species/haemophilus-massiliensis,f,f,f,t,t,t
658,Haemophilus parahaemolyticus,species,LPSN,species/haemophilus-parahaemolyticus,f,f,f,t,t,t
2340,Haemophilus parainfluenzae,species,LPSN,species/haemophilus-parainfluenzae,f,f,f,t,t,t
2850,Haemophilus paraphrohaemolyticus,species,LPSN,species/haemophilus-paraphrohaemolyticus,f,f,f,t,t,t
1788,Haemophilus pittmaniae,species,LPSN,species/haemophilus-pittmaniae,f,f,f,t,t,t
2851,Haemophilus sputorum,species,LPSN,species/haemophilus-sputorum,f,f,f,t,t,t
779,Hafnia,genus,LPSN,genus/hafnia,f,f,f,t,t,f
23,Hafnia alvei,species,LPSN,species/hafnia-alvei,f,f,f,t,t,f
2719,Hafnia paralvei,species,LPSN,species/hafnia-paralvei,f,f,f,t,t,f
3262,Halalkalibacter krulwichiae,species,LPSN,species/halalkalibacter-krulwichiae,t,f,f,f,f,f
3077,Halalkalibacterium halodurans,species,LPSN,species/halalkalibacterium-halodurans,t,f,f,f,f,f
432,Halomonas,genus,LPSN,genus/halomonas,f,f,f,f,f,f
405,Halomonas venusta,species,LPSN,species/halomonas-venusta,f,f,f,f,f,f
3175,Halopseudomonas pertucinogena,species,LPSN,species/halopseudomonas-pertucinogena,f,f,f,t,t,t
2961,Hanseniaspora,genus,MycoBank,828979,f,f,f,f,f,f
3263,Hathewaya histolytica,species,LPSN,species/hathewaya-histolytica,f,f,f,f,f,f
3021,Hathewaya limosa,species,LPSN,species/hathewaya-limosa,f,f,f,f,f,f
161,Helcococcus,genus,LPSN,genus/helcococcus,f,f,f,f,f,f
511,Helcococcus kunzii,species,LPSN,species/helcococcus-kunzii,f,f,f,f,f,f
256,Helcococcus sueciensis,species,LPSN,species/helcococcus-sueciensis,f,f,f,f,f,f
2026,Helicobacter,genus,LPSN,genus/helicobacter,f,f,f,f,f,f
10,Helicobacter acinonychis,species,LPSN,species/helicobacter-acinonychis,f,f,f,f,f,f
477,Helicobacter aurati,species,LPSN,species/helicobacter-aurati,f,f,f,f,f,f
353,Helicobacter bilis,species,LPSN,species/helicobacter-bilis,f,f,f,f,f,f
2946,Helicobacter bizzozeroni,species,LPSN,species/helicobacter-bizzozeroni,f,f,f,f,f,f
484,Helicobacter canadensis,species,LPSN,species/helicobacter-canadensis,f,f,f,f,f,f
2503,Helicobacter canis,species,LPSN,species/helicobacter-canis,f,f,f,f,f,f
653,Helicobacter cholecystus,species,LPSN,species/helicobacter-cholecystus,f,f,f,f,f,f
2082,Helicobacter cinaedi,species,LPSN,species/helicobacter-cinaedi,f,f,f,f,f,f
2044,Helicobacter felis,species,LPSN,species/helicobacter-felis,f,f,f,f,f,f
118,Helicobacter fennelliae,species,LPSN,species/helicobacter-fennelliae,f,f,f,f,f,f
1301,Helicobacter ganmani,species,LPSN,species/helicobacter-ganmani,f,f,f,f,f,f
2446,Helicobacter hepaticus,species,LPSN,species/helicobacter-hepaticus,f,f,f,f,f,f
1657,Helicobacter mesocricetorum,species,LPSN,species/helicobacter-mesocricetorum,f,f,f,f,f,f
788,Helicobacter muridarum,species,LPSN,species/helicobacter-muridarum,f,f,f,f,f,f
1261,Helicobacter mustelae,species,LPSN,species/helicobacter-mustelae,f,f,f,f,f,f
914,Helicobacter pametensis,species,LPSN,species/helicobacter-pametensis,f,f,f,f,f,f
54,Helicobacter pullorum,species,LPSN,species/helicobacter-pullorum,f,f,f,f,f,f
258,Helicobacter pylori,species,LPSN,species/helicobacter-pylori,f,f,f,f,f,f
2947,Helicobacter rappini,species,LPSN,species/helicobacter-rappini,f,f,f,f,f,f
1754,Helicobacter rodentium,species,LPSN,species/helicobacter-rodentium,f,f,f,f,f,f
1843,Helicobacter salomonis,species,LPSN,species/helicobacter-salomonis,f,f,f,f,f,f
880,Helicobacter trogontum,species,LPSN,species/helicobacter-trogontum,f,f,f,f,f,f
1655,Helicobacter typhlonius,species,LPSN,species/helicobacter-typhlonius,f,f,f,f,f,f
2049,Helminthosporium,genus,MycoBank,8495,f,f,f,f,f,f
2640,Hepacivirus C,species,ICTV,202103127,f,f,f,f,f,f
1903,Hepatitis B virus,species,ICTV,202103653,f,f,f,f,f,f
2628,Hepatitis D virus,group,NeoIPC,17,f,f,f,f,f,f
3338,Hepatovirus A,species,ICTV,202102003,f,f,f,f,f,f
69,Herbaspirillum,genus,LPSN,genus/herbaspirillum,f,f,f,f,f,f
473,Herpesviridae,family,ICTV,202101411,f,f,f,f,f,f
3010,Heyndrickxia oleronia,species,LPSN,species/heyndrickxia-oleronia,t,f,f,f,f,f
3106,Heyndrickxia sporothermodurans,species,LPSN,species/heyndrickxia-sporothermodurans,t,f,f,f,f,f
3293,Holdemanella biformis,species,LPSN,species/holdemanella-biformis,f,f,f,f,f,f
469,Holdemania,genus,LPSN,genus/holdemania,f,f,f,f,f,f
1646,Holdemania filiformis,species,LPSN,species/holdemania-filiformis,f,f,f,f,f,f
300,Hormodendrum,genus,MycoBank,8558,f,f,f,f,f,f
1624,Hortaea werneckii,species,MycoBank,106184,f,f,f,f,f,f
2692,Human adenovirus,group,NeoIPC,28,f,f,f,f,f,f
2616,Human alphaherpesvirus 1,species,ICTV,202101428,f,f,f,f,f,f
2618,Human alphaherpesvirus 2,species,ICTV,202101429,f,f,f,f,f,f
2620,Human alphaherpesvirus 3,species,ICTV,202101454,f,f,f,f,f,f
2604,Human betaherpesvirus 5,species,ICTV,202101462,f,f,f,f,f,f
2670,Human betaherpesvirus 6A,species,ICTV,202101475,f,f,f,f,f,f
2672,Human betaherpesvirus 6B,species,ICTV,202101476,f,f,f,f,f,f
2626,Human bocavirus,group,NeoIPC,16,f,f,f,f,f,f
2609,Human coronavirus,group,NeoIPC,7,f,f,f,f,f,f
2623,Human coxsackievirus,group,NeoIPC,13,f,f,f,f,f,f
2624,Human coxsackievirus A,group,NeoIPC,14,f,f,f,f,f,f
2625,Human coxsackievirus B,group,NeoIPC,15,f,f,f,f,f,f
3344,Human gammaherpesvirus 4,species,ICTV,202101486,f,f,f,f,f,f
2629,Human gammaherpesvirus 8,species,ICTV,202101510,f,f,f,f,f,f
2621,Human herpes simplex virus,group,NeoIPC,12,f,f,f,f,f,f
2674,Human herpesvirus 6,group,NeoIPC,24,f,f,f,f,f,f
2634,Human immunodeficiency virus,group,NeoIPC,19,f,f,f,f,f,f
2632,Human immunodeficiency virus 1,species,ICTV,202105030,f,f,f,f,f,f
2633,Human immunodeficiency virus 2,species,ICTV,202105031,f,f,f,f,f,f
2462,Human metapneumovirus,species,ICTV,202101648,f,f,f,f,f,f
2603,Human orthopneumovirus,species,ICTV,202101651,f,f,f,f,f,f
2663,Human orthorubulavirus 2,species,ICTV,202101630,f,f,f,f,f,f
2667,Human orthorubulavirus 4,species,ICTV,202101631,f,f,f,f,f,f
2611,Human papillomavirus,group,NeoIPC,9,f,f,f,f,f,f
2660,Human parainfluenza virus,group,NeoIPC,23,f,f,f,f,f,f
2661,Human respirovirus 1,species,ICTV,202101622,f,f,f,f,f,f
2665,Human respirovirus 3,species,ICTV,202101623,f,f,f,f,f,f
2610,Human rhinovirus,group,NeoIPC,8,f,f,f,f,f,f
3306,Hungatella hathewayi,species,LPSN,species/hungatella-hathewayi,f,f,f,f,f,f
1363,Ignavigranum,genus,LPSN,genus/ignavigranum,f,f,f,f,f,f
1103,Ignavigranum ruoffiae,species,LPSN,species/ignavigranum-ruoffiae,f,f,f,f,f,f
2659,Influenza virus,group,NeoIPC,22,f,f,f,f,f,f
1553,Inquilinus,genus,LPSN,genus/inquilinus,f,f,f,f,f,f
1107,Inquilinus limosus,species,LPSN,species/inquilinus-limosus,f,f,f,f,f,f
3045,Intestinibacter bartlettii,species,LPSN,species/intestinibacter-bartlettii,f,f,f,f,f,f
1839,Janibacter,genus,LPSN,genus/janibacter,t,f,f,f,f,f
1367,Janibacter hoylei,species,LPSN,species/janibacter-hoylei,t,f,f,f,f,f
3137,Jeotgalibacillus marinus,species,LPSN,species/jeotgalibacillus-marinus,t,f,f,f,f,f
2591,Jonesia,genus,LPSN,genus/jonesia,f,f,f,f,f,f
1559,Jonesia denitrificans,species,LPSN,species/jonesia-denitrificans,f,f,f,f,f,f
3001,Kandleria vitulina,species,LPSN,species/kandleria-vitulina,f,f,f,f,f,f
2217,Kerstersia,genus,LPSN,genus/kerstersia,f,f,f,f,f,f
2383,Kerstersia gyiorum,species,LPSN,species/kerstersia-gyiorum,f,f,f,f,f,f
769,Kingella,genus,LPSN,genus/kingella,f,f,f,f,f,f
1713,Kingella denitrificans,species,LPSN,species/kingella-denitrificans,f,f,f,f,f,f
655,Kingella kingae,species,LPSN,species/kingella-kingae,f,f,f,f,f,f
174,Kingella oralis,species,LPSN,species/kingella-oralis,f,f,f,f,f,f
195,Kingella potus,species,LPSN,species/kingella-potus,f,f,f,f,f,f
1223,Klebsiella,genus,LPSN,genus/klebsiella,f,f,f,t,t,t
333,Klebsiella aerogenes,species,LPSN,species/klebsiella-aerogenes,f,f,f,t,t,t
1760,Klebsiella granulomatis,species,LPSN,species/klebsiella-granulomatis,f,f,f,t,t,t
2720,Klebsiella grimontii,species,LPSN,species/klebsiella-grimontii,f,f,f,t,t,t
1451,Klebsiella oxytoca,species,LPSN,species/klebsiella-oxytoca,f,f,f,t,t,t
2721,Klebsiella pasteurii,species,LPSN,species/klebsiella-pasteurii,f,f,f,t,t,t
390,Klebsiella pneumoniae,species,LPSN,species/klebsiella-pneumoniae,f,f,f,t,t,t
733,Klebsiella pneumoniae ozaenae,subspecies,LPSN,subspecies/klebsiella-pneumoniae-ozaenae,f,f,f,t,t,t
1281,Klebsiella pneumoniae pneumoniae,subspecies,LPSN,subspecies/klebsiella-pneumoniae-pneumoniae,f,f,f,t,t,t
1705,Klebsiella pneumoniae rhinoscleromatis,subspecies,LPSN,subspecies/klebsiella-pneumoniae-rhinoscleromatis,f,f,f,t,t,t
2722,Klebsiella quasipneumoniae,species,LPSN,species/klebsiella-quasipneumoniae,f,f,f,t,t,t
2724,Klebsiella quasipneumoniae quasipneumoniae,species,LPSN,subspecies/klebsiella-quasipneumoniae-quasipneumoniae,f,f,f,t,t,t
2723,Klebsiella quasipneumoniae similipneumoniae,species,LPSN,subspecies/klebsiella-quasipneumoniae-similipneumoniae,f,f,f,t,t,t
2264,Klebsiella variicola,species,LPSN,species/klebsiella-variicola,f,f,f,t,t,t
9,Kluyvera,genus,LPSN,genus/kluyvera,f,f,f,t,t,t
1530,Kluyvera ascorbata,species,LPSN,species/kluyvera-ascorbata,f,f,f,t,t,t
170,Kluyvera cryocrescens,species,LPSN,species/kluyvera-cryocrescens,f,f,f,t,t,t
409,Kluyvera georgiana,species,LPSN,species/kluyvera-georgiana,f,f,f,t,t,t
296,Kluyvera intermedia,species,LPSN,species/kluyvera-intermedia,f,f,f,t,t,t
1709,Kluyveromyces,genus,MycoBank,2572,f,f,f,f,f,f
2005,Kocuria,genus,LPSN,genus/kocuria,t,f,f,f,f,f
2561,Kocuria rosea,species,LPSN,species/kocuria-rosea,t,f,f,f,f,f
442,Kocuria varians,species,LPSN,species/kocuria-varians,t,f,f,f,f,f
1009,Kodamaea,genus,MycoBank,27725,f,f,f,f,f,f
1722,Kodamaea ohmeri,species,MycoBank,436311,f,f,f,f,f,f
758,Kosakonia,genus,LPSN,genus/kosakonia,f,f,f,t,f,f
2352,Kosakonia cowanii,species,LPSN,species/kosakonia-cowanii,f,f,f,t,f,f
2423,Kroppenstedtia,genus,LPSN,genus/kroppenstedtia,f,f,f,f,f,f
2574,Kroppenstedtia eburnea,species,LPSN,species/kroppenstedtia-eburnea,f,f,f,f,f,f
1090,Kurthia,genus,LPSN,genus/kurthia,f,f,f,f,f,f
3082,Kyrpidia tusciae,species,LPSN,species/kyrpidia-tusciae,t,f,f,f,f,f
2035,Kytococcus,genus,LPSN,genus/kytococcus,t,f,f,f,f,f
28,Kytococcus sedentarius,species,LPSN,species/kytococcus-sedentarius,t,f,f,f,f,f
1075,Lachancea,genus,MycoBank,28810,f,f,f,f,f,f
572,Lachancea fermentati,species,MycoBank,487627,f,f,f,f,f,f
1567,Lachnoanaerobaculum,genus,LPSN,genus/lachnoanaerobaculum,f,f,f,f,f,f
2,Lachnoanaerobaculum orale,species,LPSN,species/lachnoanaerobaculum-orale,f,f,f,f,f,f
3328,Lachnoanaerobaculum saburreum,species,LPSN,species/lachnoanaerobaculum-saburreum,f,f,f,f,f,f
3148,Lachnospira eligens,species,LPSN,species/lachnospira-eligens,f,f,f,f,f,f
3205,Lacrimispora celerecrescens,species,LPSN,species/lacrimispora-celerecrescens,f,f,f,f,f,f
3310,Lacrimispora indolis,species,LPSN,species/lacrimispora-indolis,f,f,f,f,f,f
3249,Lacrimispora sphenoides,species,LPSN,species/lacrimispora-sphenoides,f,f,f,f,f,f
3027,Lacticaseibacillus casei,species,LPSN,species/lacticaseibacillus-casei,f,f,f,f,f,f
2994,Lacticaseibacillus paracasei,species,LPSN,species/lacticaseibacillus-paracasei,f,f,f,f,f,f
3277,Lacticaseibacillus rhamnosus,species,LPSN,species/lacticaseibacillus-rhamnosus,f,f,f,f,f,f
3157,Lactiplantibacillus plantarum,species,LPSN,species/lactiplantibacillus-plantarum,f,f,f,f,f,f
314,Lactobacillus,genus,LPSN,genus/lactobacillus,f,f,f,f,f,f
286,Lactobacillus acidophilus,species,LPSN,species/lactobacillus-acidophilus,f,f,f,f,f,f
559,Lactobacillus amylovorus,species,LPSN,species/lactobacillus-amylovorus,f,f,f,f,f,f
367,Lactobacillus crispatus,species,LPSN,species/lactobacillus-crispatus,f,f,f,f,f,f
2426,Lactobacillus delbrueckii,species,LPSN,species/lactobacillus-delbrueckii,f,f,f,f,f,f
816,Lactobacillus gasseri,species,LPSN,species/lactobacillus-gasseri,f,f,f,f,f,f
259,Lactobacillus iners,species,LPSN,species/lactobacillus-iners,f,f,f,f,f,f
1679,Lactobacillus jensenii,species,LPSN,species/lactobacillus-jensenii,f,f,f,f,f,f
1110,Lactobacillus johnsonii,species,LPSN,species/lactobacillus-johnsonii,f,f,f,f,f,f
1043,Lactobacillus kalixensis,species,LPSN,species/lactobacillus-kalixensis,f,f,f,f,f,f
2156,Lactobacillus ultunensis,species,LPSN,species/lactobacillus-ultunensis,f,f,f,f,f,f
1245,Lactococcus,genus,LPSN,genus/lactococcus,f,f,f,f,f,f
374,Lactococcus garvieae,species,LPSN,species/lactococcus-garvieae,f,f,f,f,f,f
1887,Lactococcus lactis,species,LPSN,species/lactococcus-lactis,f,f,f,f,f,f
3011,Lancefieldella parvula,species,LPSN,species/lancefieldella-parvula,f,f,f,f,t,f
3154,Lancefieldella rimae,species,LPSN,species/lancefieldella-rimae,f,f,f,f,t,f
159,Lasiodiplodia,genus,MycoBank,8708,f,f,f,f,f,f
842,Lasiodiplodia theobromae,species,MycoBank,188476,f,f,f,f,f,f
2669,Lassa mammarenavirus,species,ICTV,202102580,f,f,f,f,f,f
3268,Latilactobacillus sakei,species,LPSN,species/latilactobacillus-sakei,f,f,f,f,f,f
2266,Leclercia,genus,LPSN,genus/leclercia,f,f,f,t,t,t
2159,Leclercia adecarboxylata,species,LPSN,species/leclercia-adecarboxylata,f,f,f,t,t,t
3282,Lederbergia galactosidilytica,species,LPSN,species/lederbergia-galactosidilytica,t,f,f,f,f,f
3125,Lederbergia lenta,species,LPSN,species/lederbergia-lenta,t,f,f,f,f,f
2557,Legionella,genus,LPSN,genus/legionella,f,f,f,f,f,f
1855,Legionella adelaidensis,species,LPSN,species/legionella-adelaidensis,f,f,f,f,f,f
1527,Legionella anisa,species,LPSN,species/legionella-anisa,f,f,f,f,f,f
350,Legionella beliardensis,species,LPSN,species/legionella-beliardensis,f,f,f,f,f,f
2444,Legionella birminghamensis,species,LPSN,species/legionella-birminghamensis,f,f,f,f,f,f
549,Legionella bozemanae,species,LPSN,species/legionella-bozemanae,f,f,f,f,f,f
1569,Legionella brunensis,species,LPSN,species/legionella-brunensis,f,f,f,f,f,f
1700,Legionella busanensis,species,LPSN,species/legionella-busanensis,f,f,f,f,f,f
2908,Legionella cardiaca,species,LPSN,species/legionella-cardiaca,f,f,f,f,f,f
1729,Legionella cherrii,species,LPSN,species/legionella-cherrii,f,f,f,f,f,f
1219,Legionella cincinnatiensis,species,LPSN,species/legionella-cincinnatiensis,f,f,f,f,f,f
424,Legionella drancourtii,species,LPSN,species/legionella-drancourtii,f,f,f,f,f,f
1031,Legionella drozanskii,species,LPSN,species/legionella-drozanskii,f,f,f,f,f,f
1262,Legionella dumoffii,species,LPSN,species/legionella-dumoffii,f,f,f,f,f,f
169,Legionella erythra,species,LPSN,species/legionella-erythra,f,f,f,f,f,f
138,Legionella fairfieldensis,species,LPSN,species/legionella-fairfieldensis,f,f,f,f,f,f
1177,Legionella fallonii,species,LPSN,species/legionella-fallonii,f,f,f,f,f,f
